name_x;name_y;CoInvestments
ALSTIN II Fonds GmbH & Co. KG;One Venture UG (haftungsbeschrankt);1
ALSTIN II Fonds GmbH & Co. KG;Peak Capital IV Codéperatief U.A.;1
ALSTIN II Fonds GmbH & Co. KG;Personio GmbH;1
ALSTIN II Fonds GmbH & Co. KG;Skatchkov Ventures UG (haftungsbeschrankt);1
ALSTIN II Fonds GmbH & Co. KG;Storm Ventures Fund VI, L.P.;1
ALSTIN II Fonds GmbH & Co. KG;WENVEST Capital GmbH;1
ALSTIN II Fonds GmbH & Co. KG;d.7 consult GmbH;1
AM Catalyst GmbH;Stefan Raternostet;1
AM Catalyst GmbH;YOU MAWO GmbH;1
AQUATY Ventures Deutschland GmbH;C+R Bartels Beteiligungs GmbH;1
AQUATY Ventures Deutschland GmbH;Dr. Tobias Roelen-Blasberg;1
AQUATY Ventures Deutschland GmbH;IL Pareto UG (haftungsbeschrankt);1
AQUATY Ventures Deutschland GmbH;JCB Verwaltungs GmbH;1
AQUATY Ventures Deutschland GmbH;Karlsruher Institut fiir Technologie;1
AQUATY Ventures Deutschland GmbH;Kokolores Ventures UG Mannheim;1
AQUATY Ventures Deutschland GmbH;Next Commerce Accelerator 2. Beteiligungsgesellschaft mbH & Co. KG;1
AQUATY Ventures Deutschland GmbH;Ruhr-Gliick GmbH;1
ARES CAPITAL ADVISERS GmbH;AENU Fund SCA SICAV-RAIF;1
ARES CAPITAL ADVISERS GmbH;Alberti Innovation UG (haftungsbeschrankt);1
ARES CAPITAL ADVISERS GmbH;Albring Investment und Beratungsgesellschaft mbH;1
ARES CAPITAL ADVISERS GmbH;Antonio Mesquida Kiisters;1
ARES CAPITAL ADVISERS GmbH;Aurum Impact Invest GmbH;1
ARES CAPITAL ADVISERS GmbH;BRAINAMICS GmbH;1
ARES CAPITAL ADVISERS GmbH;Dastore FPCI;1
ARES CAPITAL ADVISERS GmbH;Dr. Christian Glauer;1
ARES CAPITAL ADVISERS GmbH;Eyiny Ventures AS;1
ARES CAPITAL ADVISERS GmbH;Gabor Cselle;1
ARES CAPITAL ADVISERS GmbH;Green Doostdar Solutions UG;1
ARES CAPITAL ADVISERS GmbH;Helen Oy;1
ARES CAPITAL ADVISERS GmbH;Hilmar Arnholdt;1
ARES CAPITAL ADVISERS GmbH;Keith Sauvant;1
ARES CAPITAL ADVISERS GmbH;Lapaero GmbH;1
ARES CAPITAL ADVISERS GmbH;MJM Investments GmbH;1
ARES CAPITAL ADVISERS GmbH;Meinhardt Ventures UG (haftungsbeschrankt);1
ARES CAPITAL ADVISERS GmbH;Michael Lowak;1
ARES CAPITAL ADVISERS GmbH;Mountain Peak Ventures GmbH;1
ARES CAPITAL ADVISERS GmbH;PT1 Early-Stage Fund Il GmbH & Co. KG;1
ARES CAPITAL ADVISERS GmbH;Pi3.14 Investments UG (haftungsbeschrankt);1
ARES CAPITAL ADVISERS GmbH;RO! Holding GmbH;1
ARES CAPITAL ADVISERS GmbH;Silke Klu@ GmbH;1
ARES CAPITAL ADVISERS GmbH;Stephan Fritz;1
ARES CAPITAL ADVISERS GmbH;Tatii UG (haftungsbeschrankt);1
ARES CAPITAL ADVISERS GmbH;UnternehmerTUM Projekt GmbH;1
ARES CAPITAL ADVISERS GmbH;Utopian Ventures GmbH;1
ARES CAPITAL ADVISERS GmbH;Vesta Venture Holding GmbH;1
ARES CAPITAL ADVISERS GmbH;Yokoyama Ventures UG (haftungsbeschrankt);1
ARES CAPITAL ADVISERS GmbH;Zent Investments UG (haftungsbeschrankt);1
ARES CAPITAL ADVISERS GmbH;buzzjective UG (haftungsbeschrankt);1
ARES CAPITAL ADVISERS GmbH;twentythree Holding UG (haftungsbeschrankt);1
AURA SAS;André Lanata;1
AURA SAS;Antoine Pallois;1
AURA SAS;Aperitus Limited;1
AURA SAS;Artur Koop;1
AURA SAS;BleM56 S.C.1.;1
AURA SAS;Bruno Maisonnier;1
AURA SAS;Cherry Ventures Fund IV GmbH & Co KG;1
AURA SAS;Christian Dargnat;1
AURA SAS;Deep Impact Investment Holding GmbH;1
AURA SAS;EQT Ventures lI S.a r.l. SICAF-RAIF;1
AURA SAS;FCPI Capital Invest PME 2019;1
AURA SAS;FCPI Capital Invest PME 2020;1
AURA SAS;FCPI Capital Invest PME 2021;1
AURA SAS;FPCI Omnes Real Tech;1
AURA SAS;Francesco Stortini;1
AURA SAS;Geodesic S.A.S.;1
AURA SAS;Habert Dassault Finance SAS;1
AURA SAS;Héléne Huby;1
AURA SAS;Interface Capital GmbH & Co. KG;1
AURA SAS;Izzat Holdings Ltd.;1
AURA SAS;Johannes Reijneveld;1
AURA SAS;July Fund 22 GmbH & Co. KG;1
AURA SAS;Karim Ganem;1
AURA SAS;Lear Javiv;1
AURA SAS;MHz2 Capital GmbH;1
AURA SAS;Marc Postel-Vinay;1
AURA SAS;Maru Winnacker;1
AURA SAS;Najwa Naimy;1
AURA SAS;Nils Bernhardt;1
AURA SAS;Olivier Faure;1
AURA SAS;Orbital Ventures S.C.A. SICAV-RAIF;1
AURA SAS;Partech Entrepreneur Fund IV FPCI;1
AURA SAS;Pierre Vinet;1
AURA SAS;Pink Capital GmbH;1
AURA SAS;Possible Ventures Il GmbH & Co KG;1
AURA SAS;Priyanka Das;1
AURA SAS;Prof. Dr. Dr. Ann-Kristin Achleitner;1
AURA SAS;RRW Il Growth SLP;1
AURA SAS;Romain Mabboux;1
AURA SAS;Rymdkapital SPV TEC AB;1
AURA SAS;SORIAK S.A.S.;1
AURA SAS;Schlumberger Investment Services B.V.;1
AURA SAS;Sebastien Ayton;1
AURA SAS;Sebastien Reichstadt;1
AURA SAS;Sonia Magniant;1
AURA SAS;Temaris et associés SAS;1
AURA SAS;The Nuga Trust;1
AURA SAS;Thomas Nussmann;1
AURA SAS;Vsquared Ventures GmbH & Co. KG;1
AURA SAS;WMA Master VCC;1
AXS Investments GmbH;2bX Urban Fund I GmbH & Co. KG;1
AXS Investments GmbH;AddReal GmbH;1
AXS Investments GmbH;Brokamp Capital GmbH;1
AXS Investments GmbH;Dasr Ventures UG (haftungsbeschränkt);1
AXS Investments GmbH;Heidelventure GmbH;1
AXS Investments GmbH;JD Invest & Advisory GmbH;1
AXS Investments GmbH;LionCorn Capital GmbH;1
AXS Investments GmbH;Manuel Backfisch Investment Stiftung;1
AXS Investments GmbH;Maximilian Kérner Investment UG (haftungsbeschränkt);1
AXS Investments GmbH;Mutschler Ventures AG;1
AXS Investments GmbH;RAS Invest GmbH;1
AXS Investments GmbH;Razouane Ventures UG (haftungsbeschränkt);1
AXS Investments GmbH;Stefan Loacker;1
AXS Investments GmbH;Szeli Ventures GmbH;1
AXS Investments GmbH;Thumm Ventures UG (haftungsbeschränkt);1
AXS Investments GmbH;Tomislav Tomov;1
AXS Investments GmbH;Unternehmertum VC Fonds III GmbH & Co. KG;1
AXS Investments GmbH;Verdurion GmbH;1
AXS Investments GmbH;Vesta Venture Holding GmbH;1
AXS Investments GmbH;Wax Venture UG (haftungsbeschränkt);1
AXS Investments GmbH;btov Digital Technologies II S.C.S., SICAR;1
AddReal GmbH;2bX Urban Fund I GmbH & Co. KG;1
AddReal GmbH;AXS Investments GmbH;1
AddReal GmbH;Brokamp Capital GmbH;1
AddReal GmbH;Dasr Ventures UG (haftungsbeschränkt);1
AddReal GmbH;Heidelventure GmbH;1
AddReal GmbH;JD Invest & Advisory GmbH;1
AddReal GmbH;LionCorn Capital GmbH;1
AddReal GmbH;Manuel Backfisch Investment Stiftung;1
AddReal GmbH;Maximilian Kérner Investment UG (haftungsbeschränkt);1
AddReal GmbH;Mutschler Ventures AG;1
AddReal GmbH;RAS Invest GmbH;1
AddReal GmbH;Razouane Ventures UG (haftungsbeschränkt);1
AddReal GmbH;Stefan Loacker;1
AddReal GmbH;Szeli Ventures GmbH;1
AddReal GmbH;Thumm Ventures UG (haftungsbeschränkt);1
AddReal GmbH;Tomislav Tomov;1
AddReal GmbH;Unternehmertum VC Fonds III GmbH & Co. KG;1
AddReal GmbH;Verdurion GmbH;1
AddReal GmbH;Vesta Venture Holding GmbH;1
AddReal GmbH;Wax Venture UG (haftungsbeschränkt);1
AddReal GmbH;btov Digital Technologies II S.C.S., SICAR;1
Adriaan Tobias Mol;$16, LP;1
Adriaan Tobias Mol;Aviad Eyal;1
Adriaan Tobias Mol;Digilist Ventures UG (haftungsbeschrankt);1
Adriaan Tobias Mol;Fund I, a series (legally segregated fund under Delaware law) of Nomad Capital VC, LP;1
Adriaan Tobias Mol;Gary Michael Beasley;1
Adriaan Tobias Mol;June Fund 17 GmbH & Co. KG;1
Adriaan Tobias Mol;Mare Ventures GmbH;1
Adriaan Tobias Mol;NEON GmbH;1
Adriaan Tobias Mol;Piotr Pisarz;1
Adriaan Tobias Mol;Reber Capital UG (haftungsbeschrankt);1
Adriaan Tobias Mol;Saul Tal Levin;1
Adriaan Tobias Mol;Thomas Benjamin Blomfield;1
Adriaan Tobias Mol;Urbyo GmbH;1
Adriaan Tobias Mol;Urbyo ZG Intermediate LLC;1
Adriaan Tobias Mol;Venonta GmbH;1
Adriaan Tobias Mol;Wilmking GmbH;1
Adriaan Tobias Mol;Wolcott Ventures GmbH;1
Adriaan Tobias Mol;Zenoo Limited;1
Adriaan Tobias Mol;Zooboo Ventures UG (haftungsbeschrankt);1
Adriaan Tobias Mol;flonkings search GmbH;1
Aelius Ventures GmbH;Anduril Ventures GmbH;1
Aelius Ventures GmbH;Angel's Eye |1V GmbH & Co.;1
Aelius Ventures GmbH;EP Ventures UG;1
Aelius Ventures GmbH;Florian Senoner Ventures UG;1
Aelius Ventures GmbH;Golditchuk Ventures UG;1
Aelius Ventures GmbH;Jonas Jager Ventures UG;1
Aelius Ventures GmbH;Kuhnhold Ventures UG;1
Aelius Ventures GmbH;MVN Ventures UG;1
Aelius Ventures GmbH;Max fl UG;1
Aelius Ventures GmbH;OsMa Ventures UG;1
Aelius Ventures GmbH;Oud Equity UG;1
Aelius Ventures GmbH;Wax Venture UG;1
Aeonda UG (haftungsbeschrankt);Aksakal Ventures GmbH;1
Aeonda UG (haftungsbeschrankt);Alexander Argyros;1
Aeonda UG (haftungsbeschrankt);Atlantic Food Labs Fund GmbH & Co. KG;1
Aeonda UG (haftungsbeschrankt);Atlantic Food Labs Vintage GmbH & Co. KG;1
Aeonda UG (haftungsbeschrankt);BSWGE Investment UG (haftungsbeschränkt);1
Aeonda UG (haftungsbeschrankt);Blue Impact Ventures UG (haftungsbeschrankt);1
Aeonda UG (haftungsbeschrankt);Booom Capital GmbH;1
Aeonda UG (haftungsbeschrankt);Caspar Wahler;1
Aeonda UG (haftungsbeschrankt);Creandum V, L.P;1
Aeonda UG (haftungsbeschrankt);Delta Force AG;1
Aeonda UG (haftungsbeschrankt);Dominik Clemens Kleine;1
Aeonda UG (haftungsbeschrankt);ELYDEN Capital UG (haftungsbeschrankt);1
Aeonda UG (haftungsbeschrankt);Eleven Eleven Foundation;1
Aeonda UG (haftungsbeschrankt);F-LOG Ventures GmbH & Co.KG;1
Aeonda UG (haftungsbeschrankt);Fahning Ventures UG (haftungsbeschrankt);1
Aeonda UG (haftungsbeschrankt);Faster Future GmbH & Co. KG;1
Aeonda UG (haftungsbeschrankt);Fear of Missing Out AB;1
Aeonda UG (haftungsbeschrankt);Felipe Navio Garcia;1
Aeonda UG (haftungsbeschrankt);Fluss des Lebens GmbH;1
Aeonda UG (haftungsbeschrankt);Force Ventures [V UG (haftungsbeschrankt);1
Aeonda UG (haftungsbeschrankt);Goldfinger Investment Holding GmbH;1
Aeonda UG (haftungsbeschrankt);Gudorf Holdings UG (haftungsbeschrankt);1
Aeonda UG (haftungsbeschrankt);Humboldt Ventures LLC;1
Aeonda UG (haftungsbeschrankt);K16-Boxwood UG (haftungsbeschränkt);1
Aeonda UG (haftungsbeschrankt);Kameam UG (haftangsbesehrinkt);1
Aeonda UG (haftungsbeschrankt);MANI Ventures UG (haftungsbeschrankt);1
Aeonda UG (haftungsbeschrankt);One Twa Ventures UG (haftungshesehrinks);1
Aeonda UG (haftungsbeschrankt);Oz Ventures UG (haftungsbeschrankt);1
Aeonda UG (haftungsbeschrankt);PK Projects GmbH;1
Aeonda UG (haftungsbeschrankt);Pineapple Ventures UG (haftungsbeschrankt);1
Aeonda UG (haftungsbeschrankt);Project A Ventures Ill GmbH & Co. KG;1
Aeonda UG (haftungsbeschrankt);Puntopoleio UG (haftungsbeschrankt);1
Aeonda UG (haftungsbeschrankt);Push Creative Ventures GmbH;1
Aeonda UG (haftungsbeschrankt);Ronny Shibley;1
Aeonda UG (haftungsbeschrankt);Rumburg Capital UG (haftungsbeschrinkt);1
Aeonda UG (haftungsbeschrankt);S.W. Projects GmbH;1
Aeonda UG (haftungsbeschrankt);SEK Ventures GmbH;1
Aeonda UG (haftungsbeschrankt);Shorea Ventures GmbH;1
Aeonda UG (haftungsbeschrankt);Siobhan Brewster;1
Aeonda UG (haftungsbeschrankt);Steelhorse Capital GmbH;1
Aeonda UG (haftungsbeschrankt);THOR Ventures Berlin GmbH;1
Aeonda UG (haftungsbeschrankt);Triotor Betciligungs GmbH;1
Ahmed Khan;Avik Holdings UG (haftungsbeschrankt);1
Ahmed Khan;Capnamic Ventures Fund III GmbH & Co. KG;1
Ahmed Khan;Carmine Paolino Holdings UG (haftungsbeschrankt);1
Ahmed Khan;Entrepreneur First (Global) L.P.;1
Ahmed Khan;Entrepreneur First Operations Limited;1
Ahmed Khan;FJF Beteiligungs GmbH;1
Ahmed Khan;Kerimcan Oral;1
Ahmed Khan;September Ventures UG (haftungsbeschrankt);1
Ahmed Khan;WF World Fund GmbH & Co. KG;1
Ahmed Khan;Wilfried Duteil;1
Ahmed Khan;Yggdrasil Beteiligungs UG (haftungsbeschrankt);1
Ahmed Khan;eNugget Ventures UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;Aeonda UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;Alexander Argyros;1
Aksakal Ventures GmbH;Atlantic Food Labs Fund GmbH & Co. KG;1
Aksakal Ventures GmbH;Atlantic Food Labs Vintage GmbH & Co. KG;1
Aksakal Ventures GmbH;BSWGE Investment UG (haftungsbeschränkt);1
Aksakal Ventures GmbH;Blue Impact Ventures UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;Booom Capital GmbH;1
Aksakal Ventures GmbH;Caspar Wahler;1
Aksakal Ventures GmbH;Creandum V, L.P;1
Aksakal Ventures GmbH;Delta Force AG;1
Aksakal Ventures GmbH;Dominik Clemens Kleine;1
Aksakal Ventures GmbH;ELYDEN Capital UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;Eleven Eleven Foundation;1
Aksakal Ventures GmbH;F-LOG Ventures GmbH & Co.KG;1
Aksakal Ventures GmbH;Fahning Ventures UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;Faster Future GmbH & Co. KG;1
Aksakal Ventures GmbH;Fear of Missing Out AB;1
Aksakal Ventures GmbH;Felipe Navio Garcia;1
Aksakal Ventures GmbH;Fluss des Lebens GmbH;1
Aksakal Ventures GmbH;Force Ventures [V UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;Goldfinger Investment Holding GmbH;1
Aksakal Ventures GmbH;Gudorf Holdings UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;Humboldt Ventures LLC;1
Aksakal Ventures GmbH;K16-Boxwood UG (haftungsbeschränkt);1
Aksakal Ventures GmbH;Kameam UG (haftangsbesehrinkt);1
Aksakal Ventures GmbH;MANI Ventures UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;One Twa Ventures UG (haftungshesehrinks);1
Aksakal Ventures GmbH;Oz Ventures UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;PK Projects GmbH;1
Aksakal Ventures GmbH;Pineapple Ventures UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;Project A Ventures Ill GmbH & Co. KG;1
Aksakal Ventures GmbH;Puntopoleio UG (haftungsbeschrankt);1
Aksakal Ventures GmbH;Push Creative Ventures GmbH;1
Aksakal Ventures GmbH;Ronny Shibley;1
Aksakal Ventures GmbH;Rumburg Capital UG (haftungsbeschrinkt);1
Aksakal Ventures GmbH;S.W. Projects GmbH;1
Aksakal Ventures GmbH;SEK Ventures GmbH;1
Aksakal Ventures GmbH;Shorea Ventures GmbH;1
Aksakal Ventures GmbH;Siobhan Brewster;1
Aksakal Ventures GmbH;Steelhorse Capital GmbH;1
Aksakal Ventures GmbH;THOR Ventures Berlin GmbH;1
Aksakal Ventures GmbH;Triotor Betciligungs GmbH;1
Alberti Innovation UG (haftungsbeschrankt);AENU Fund SCA SICAV-RAIF;1
Alberti Innovation UG (haftungsbeschrankt);ARES CAPITAL ADVISERS GmbH;1
Alberti Innovation UG (haftungsbeschrankt);Antonio Mesquida Kiisters;1
Alberti Innovation UG (haftungsbeschrankt);Aurum Impact Invest GmbH;1
Alberti Innovation UG (haftungsbeschrankt);Dastore FPCI;1
Alberti Innovation UG (haftungsbeschrankt);Eyiny Ventures AS;1
Alberti Innovation UG (haftungsbeschrankt);Gabor Cselle;1
Alberti Innovation UG (haftungsbeschrankt);Green Doostdar Solutions UG;1
Alberti Innovation UG (haftungsbeschrankt);Helen Oy;1
Alberti Innovation UG (haftungsbeschrankt);Hilmar Arnholdt;1
Alberti Innovation UG (haftungsbeschrankt);Keith Sauvant;1
Alberti Innovation UG (haftungsbeschrankt);Michael Lowak;1
Alberti Innovation UG (haftungsbeschrankt);Mountain Peak Ventures GmbH;1
Alberti Innovation UG (haftungsbeschrankt);PT1 Early-Stage Fund Il GmbH & Co. KG;1
Alberti Innovation UG (haftungsbeschrankt);Stephan Fritz;1
Alberti Innovation UG (haftungsbeschrankt);Tatii UG (haftungsbeschrankt);1
Alberti Innovation UG (haftungsbeschrankt);Utopian Ventures GmbH;1
Alberti Innovation UG (haftungsbeschrankt);Vesta Venture Holding GmbH;1
Alberti Innovation UG (haftungsbeschrankt);Yokoyama Ventures UG (haftungsbeschrankt);1
Alberti Innovation UG (haftungsbeschrankt);buzzjective UG (haftungsbeschrankt);1
Alberti Innovation UG (haftungsbeschrankt);twentythree Holding UG (haftungsbeschrankt);1
Albring Investment und Beratungsgesellschaft mbH;ARES CAPITAL ADVISERS GmbH;1
Albring Investment und Beratungsgesellschaft mbH;BRAINAMICS GmbH;1
Albring Investment und Beratungsgesellschaft mbH;Dr. Christian Glauer;1
Albring Investment und Beratungsgesellschaft mbH;Lapaero GmbH;1
Albring Investment und Beratungsgesellschaft mbH;MJM Investments GmbH;1
Albring Investment und Beratungsgesellschaft mbH;Meinhardt Ventures UG (haftungsbeschrankt);1
Albring Investment und Beratungsgesellschaft mbH;Pi3.14 Investments UG (haftungsbeschrankt);1
Albring Investment und Beratungsgesellschaft mbH;RO! Holding GmbH;1
Albring Investment und Beratungsgesellschaft mbH;Silke Klu@ GmbH;1
Albring Investment und Beratungsgesellschaft mbH;UnternehmerTUM Projekt GmbH;1
Albring Investment und Beratungsgesellschaft mbH;Zent Investments UG (haftungsbeschrankt);1
Alexa Firmenich;Alexandre Micheloud;1
Alexa Firmenich;Andreas Hoffmann;1
Alexa Firmenich;Aurum Impact Invest GmbH;1
Alexa Firmenich;Below One Fund! GmbH & Co. KG;1
Alexa Firmenich;BonVenture IV GmbH & Co. KG;1
Alexa Firmenich;Cryptofinance Web3 VC GmbH & Co. KG;1
Alexa Firmenich;Deutsche Post Stiftung;1
Alexa Firmenich;Dr. Cornelius Walter;1
Alexa Firmenich;Elysara SPRL;1
Alexa Firmenich;Felipe Fernandez;1
Alexa Firmenich;Fraser & Company GmbH;1
Alexa Firmenich;Fritz & Co. SPRL;1
Alexa Firmenich;Prinz Maximilian von und zu Liechtenstein;1
Alexa Firmenich;Resilience 1 GmbH & Co. KG am Main;1
Alexa Firmenich;SUM1 Holdings LP;1
Alexa Firmenich;Shirish Sankhe;1
Alexa Firmenich;Sobremesa Investments GmbH;1
Alexa Firmenich;Stuchtey Capital UG (haftungsbeschrankt);1
Alexa Firmenich;Tobias Bandel Sustainabi- lity Consulting UG (haftungsbeschrankt);1
Alexander Argyros;Aeonda UG (haftungsbeschrankt);1
Alexander Argyros;Aksakal Ventures GmbH;1
Alexander Argyros;Atlantic Food Labs Fund GmbH & Co. KG;1
Alexander Argyros;Atlantic Food Labs Vintage GmbH & Co. KG;1
Alexander Argyros;BSWGE Investment UG (haftungsbeschränkt);1
Alexander Argyros;Blue Impact Ventures UG (haftungsbeschrankt);1
Alexander Argyros;Booom Capital GmbH;1
Alexander Argyros;Caspar Wahler;1
Alexander Argyros;Creandum V, L.P;1
Alexander Argyros;Delta Force AG;1
Alexander Argyros;Dominik Clemens Kleine;1
Alexander Argyros;ELYDEN Capital UG (haftungsbeschrankt);1
Alexander Argyros;Eleven Eleven Foundation;1
Alexander Argyros;F-LOG Ventures GmbH & Co.KG;1
Alexander Argyros;Fahning Ventures UG (haftungsbeschrankt);1
Alexander Argyros;Faster Future GmbH & Co. KG;1
Alexander Argyros;Fear of Missing Out AB;1
Alexander Argyros;Felipe Navio Garcia;1
Alexander Argyros;Fluss des Lebens GmbH;1
Alexander Argyros;Force Ventures [V UG (haftungsbeschrankt);1
Alexander Argyros;Goldfinger Investment Holding GmbH;1
Alexander Argyros;Gudorf Holdings UG (haftungsbeschrankt);1
Alexander Argyros;Humboldt Ventures LLC;1
Alexander Argyros;K16-Boxwood UG (haftungsbeschränkt);1
Alexander Argyros;Kameam UG (haftangsbesehrinkt);1
Alexander Argyros;MANI Ventures UG (haftungsbeschrankt);1
Alexander Argyros;One Twa Ventures UG (haftungshesehrinks);1
Alexander Argyros;Oz Ventures UG (haftungsbeschrankt);1
Alexander Argyros;PK Projects GmbH;1
Alexander Argyros;Pineapple Ventures UG (haftungsbeschrankt);1
Alexander Argyros;Project A Ventures Ill GmbH & Co. KG;1
Alexander Argyros;Puntopoleio UG (haftungsbeschrankt);1
Alexander Argyros;Push Creative Ventures GmbH;1
Alexander Argyros;Ronny Shibley;1
Alexander Argyros;Rumburg Capital UG (haftungsbeschrinkt);1
Alexander Argyros;S.W. Projects GmbH;1
Alexander Argyros;SEK Ventures GmbH;1
Alexander Argyros;Shorea Ventures GmbH;1
Alexander Argyros;Siobhan Brewster;1
Alexander Argyros;Steelhorse Capital GmbH;1
Alexander Argyros;THOR Ventures Berlin GmbH;1
Alexander Argyros;Triotor Betciligungs GmbH;1
Alexander Bernhard Lippert;Anselm Bauer Invest GmbH;1
Alexander Bernhard Lippert;Benjamin Giinther Invest GmbH;1
Alexander Bernhard Lippert;Blue Impact Ventures UG;1
Alexander Bernhard Lippert;DSR Ventures GmbH;1
Alexander Bernhard Lippert;Dicki GmbH;1
Alexander Bernhard Lippert;EMERGE VENTURE PARTNERS LP;1
Alexander Bernhard Lippert;J. Cornelius GmbH;1
Alexander Bernhard Lippert;Jiinger Invest UG;1
Alexander Bernhard Lippert;La Famiglia Fonds! GmbH & Co. KG;1
Alexander Bernhard Lippert;Lata Venture GmbH;1
Alexander Bernhard Lippert;M. Yilmaz GmbH;1
Alexander Bernhard Lippert;MJM Investments AG;1
Alexander Bernhard Lippert;PDA Deutzclie one rales Digitalagentur GmbH;1
Alexander Bernhard Lippert;Picus Capital GmbH;1
Alexander Bernhard Lippert;Renaud Visage;1
Alexander Bernhard Lippert;Renner Ventures & Philanthropies GmbH;1
Alexander Bernhard Lippert;Riverton UG;1
Alexander Bernhard Lippert;Sebastian Schuon Investments GmbH;1
Alexander Bernhard Lippert;Wax Venture UG;1
Alexander Christoph Wei8;Bernhard Michael Sebastian Kraska;1
Alexander Christoph Wei8;Charlotte Detemble;1
Alexander Christoph Wei8;Dobby hives aaaialall;1
Alexander Christoph Wei8;Dr. Christian Scheidl;1
Alexander Christoph Wei8;Dr. Dora Zmuc;1
Alexander Christoph Wei8;Dr. Georg Friedrich Matheis;1
Alexander Christoph Wei8;Dr. Johannes Fleckenstein;1
Alexander Christoph Wei8;Guido Wolff;1
Alexander Christoph Wei8;Hessen Kapital III (EFRE) GmbH;1
Alexander Christoph Wei8;Michael Taschner;1
Alexander Christoph Wei8;Peter Dobler;1
Alexander Christoph Wei8;Ralf Illig;1
Alexander Christoph Wei8;SevenD GmbH;1
Alexander Christoph Wei8;Thomas Wilhelm Tilse;1
Alexander Glatzle Holding UG (haftungsbeschrankt);Amadeus APEX Technology EuVECA GmbH & Co KG;1
Alexander Glatzle Holding UG (haftungsbeschrankt);Dr. Reichs6llner;1
Alexander Glatzle Holding UG (haftungsbeschrankt);Johannes Zeiher Holding UG (haftungsbeschrankt);1
Alexander Glatzle Holding UG (haftungsbeschrankt);Lukas Markus Wagner;1
Alexander Glatzle Holding UG (haftungsbeschrankt);Prof. Dr. Ann-Kristin Achleitner;1
Alexander Glatzle Holding UG (haftungsbeschrankt);Sebastian Blatt Holding UG (haftungsbeschrankt);1
Alexander Glatzle Holding UG (haftungsbeschrankt);Speedinvest EuVECA GmbH & Co.;1
Alexander Glatzle Holding UG (haftungsbeschrankt);Unternehmertum VC Fonds IllGmbH&Co.;1
Alexander Ludwig Friedrich Christian Fuchs;Arthur Steinmetz Beteiligungs-GmbH;1
Alexander Ludwig Friedrich Christian Fuchs;B-CT Services GmbH;1
Alexander Ludwig Friedrich Christian Fuchs;Bertold Mathias Wagner;1
Alexander Ludwig Friedrich Christian Fuchs;Bramlage Lifesciences GmbH;1
Alexander Ludwig Friedrich Christian Fuchs;Christian Orsinger;1
Alexander Ludwig Friedrich Christian Fuchs;Christian Trummer;1
Alexander Ludwig Friedrich Christian Fuchs;Dr. Arthur Steinmetz;1
Alexander Ludwig Friedrich Christian Fuchs;Frank Thomas Trinkaus;1
Alexander Ludwig Friedrich Christian Fuchs;Georg Schieren UG (haftungsbeschrankt);1
Alexander Ludwig Friedrich Christian Fuchs;Gerrit Jörg Arends;1
Alexander Ludwig Friedrich Christian Fuchs;Gloria Consuelo Quintanilla-Egner;1
Alexander Ludwig Friedrich Christian Fuchs;Halama Ventures UG (haftungsbeschrankt);1
Alexander Ludwig Friedrich Christian Fuchs;Heinrich Johannes Martin Anger;1
Alexander Ludwig Friedrich Christian Fuchs;Indigo8 GmbH;1
Alexander Ludwig Friedrich Christian Fuchs;Jan Arne Tegtmeier;1
Alexander Ludwig Friedrich Christian Fuchs;Johannes Menelaus Ruopp;1
Alexander Ludwig Friedrich Christian Fuchs;Kerstin Heike von Diemar;1
