startup_id;startup_name;date_incorporated;register_identification_number;register;startup_location;startup_industry;startup_website;startup_linkedin;Unnamed: 9;Unnamed: 10;shareholder_json;list_mds;number_shareholders;number_angels;startup_purpose;link_shareholder_file_2021;register_mapping;startup_industry_mapped;azure_json;error;link_structured_content_file_current;link_SI_file_current;azure_json_2021;shareholder_json_2021
16773;svote UG (haftungsbeschränkt);2018-06-08;HRB 765358;Stuttgart;Ostfildern;Tourismus;https://www.svote.io;;10708.0;;;;;;;;;;;;;;;
16774;ZeitFürSchule UG (haftungsbeschränkt);2018-06-08;HRB 196947 B;Charlottenburg (Berlin);Berlin;Bildung;https://www.zeitfuerschule.de/;;10711.0;;;;;;;;;;;;;;;
16775;Elementools UG (haftungsbeschränkt);2018-06-06;HRB 7519;Wetzlar;Wetzlar;Software;https://www.elementools.de;;10722.0;;;;;;;;;;;;;;;
16776;Fortual UG (haftungsbeschränkt);2018-06-06;HRB 765328;Stuttgart;Stuttgart;Software;https://fortual.com/;;10724.0;;;;;;;;;;;;;;;
16777;Orbica UG (haftungsbeschränkt);2018-06-04;HRB 198464;Charlottenburg (Berlin);Berlin;Software;https://orbica.de;;10751.0;;;;;;;;;;;;;;;
16778;Cow 51 Enterprises UG (haftungsbeschränkt);2018-06-01;HRB 94624;Köln;Köln;eCommerce;https://www.cloth-and-cut.com;;10753.0;;;;;;;;;;;;;;;
16779;Scrumpy UG (haftungsbeschränkt);2018-06-01;HRB 196800 B;Charlottenburg (Berlin);Berlin;Software;https://scrumpy.io/;;10759.0;;;;;;;;;;;;;;;
16780;ad:acta upcycled UG (haftungsbeschränkt);2018-05-31;HRB 196720 B;Charlottenburg (Berlin);Berlin;eCommerce;https://www.adacta-original.de/;;10762.0;;;;;;;;;;;;;;;
16781;build Architektur-Visualisierung UG (haftungsbeschränkt);2018-05-31;HRB 206739;Tostedt;Otterndorf;Immobilien;https://www.3d-visualisierung.build;;10763.0;;;;;;;;;;;;;;;
16782;golane UG (haftungsbeschränkt);2018-05-31;HRB 241322;München;München;Mobilität;https://www.bluego.io;;10766.0;;;;;;;;;;;;;;;
16783;Securiceros UG (haftungsbeschränkt);2018-05-31;HRB 241291;München;Grünwald;Software;;;10769.0;;;;;;;;;;;;;;;
16784;Feed3dmods UG (haftungsbeschränkt);2018-05-30;HRB 730586;Mannheim;Stutensee;eCommerce;https://www.feed3dmods.de;;10776.0;;;;;;;;;;;;;;;
16785;Otaro UG (haftungsbeschränkt);2018-05-30;HRB 65871;Ludwigshafen a.Rhein (Ludwigshafen);Haßloch;eCommerce;https://otaro-shop.com/;https://www.linkedin.com/company/otaro/;10780.0;;;;;;;;;;;;;;;
16786;Softfacility UG (haftungsbeschränkt);2018-05-30;HRB 16023;Bad Oeynhausen;Bad Oeynhausen;Software;;;10782.0;;;;;;;;;;;;;;;
16787;Aumbit UG (haftungsbeschränkt);2018-05-29;HRB 94600;Köln;Leverkusen;Lebensmittel;https://aumbit.co/index.php?id=products;;10790.0;;;;;;;;;;;;;;;
16788;DeepKit UG (haftungsbeschränkt);2018-05-29;HRB 151766;Hamburg;Hamburg;Software;https://deepkit.ai/;;10793.0;;;;;;;;;;;;;;;
16789;DMX Systems UG (haftungsbeschränkt);2018-05-29;HRB 196646 B;Charlottenburg (Berlin);Berlin;Software;https://dmx.berlin/;;10794.0;;;;;;;;;;;;;;;
16790;XpressPay UG (haftungsbeschränkt);2018-05-29;HRB 7806;Düren;Jülich;Finanzbereich;;;10804.0;;;;;;;;;;;;;;;
16791;SWINDI UG (haftungsbeschränkt);2018-05-28;HRB 765203;Stuttgart;Holzgerlingen;Medien;https://swindi.de;;10811.0;;;;;;;;;;;;;;;
16792;Packeroo UG (haftungsbeschränkt);2018-05-25;HRB 196522 B;Charlottenburg (Berlin);Berlin;Software;https://packeroo.com/;;10817.0;;;;;;;;;;;;;;;
16793;Skull & Roses Energy UG (haftungsbeschränkt);2018-05-25;HRB 151707;Hamburg;Hamburg;Lebensmittel;http://www.skullandrosesenergy.de/;;10822.0;;;;;;;;;;;;;;;
16794;Triple C Games UG (haftungsbeschränkt);2018-05-25;HRB 111918;Frankfurt am Main;Frankfurt am Main;Gaming;;;10824.0;;;;;;;;;;;;;;;
16795;TURNIERlive UG (haftungsbeschränkt);2018-05-25;HRB 83569;Düsseldorf;Düsseldorf;Sport;https://www.turnier.live;;10825.0;;;;;;;;;;;;;;;
16796;Varia UG (haftungsbeschränkt);2018-05-25;HRB 241165;München;München;Software;https://www.varia.media;;10826.0;;;;;;;;;;;;;;;
16797;Infinitygate UG (haftungsbeschränkt);2018-05-24;HRB 207198;Braunschweig;Braunschweig;Software;https://infinitygate.de;;10830.0;;;;;;;;;;;;;;;
16798;Share-it Marketplace UG (haftungsbeschränkt);2018-05-24;HRB 7291;Fulda;Fulda;eCommerce;;;10834.0;;;;;;;;;;;;;;;
16799;NaturCann UG (haftungsbeschränkt);2018-05-23;HRB 196460 B;Charlottenburg (Berlin);Berlin;Medizin;https://www.naturcann.de;;10847.0;;;;;;;;;;;;;;;
16800;Tycheheart UG (haftungsbeschränkt);2018-05-23;HRB 196427 B;Charlottenburg (Berlin);Berlin;Medizin;https://tycheheart.com/;;10851.0;;;;;;;;;;;;;;;
16801;veerio UG (haftungsbeschränkt);2018-05-23;HRB 196454 B;Charlottenburg (Berlin);Berlin;Industrie;https://getveer.io/;;10852.0;;;;;;;;;;;;;;;
16802;1sales UG (haftungsbeschränkt);2018-05-22;HRB 42998;Bielefeld;Bielefeld;Software;https://1sales.io/de/;;10853.0;;;;;;;;;;;;;;;
16803;Infront Bikes UG (haftungsbeschränkt);2018-05-22;HRB 718147;Freiburg;Freiburg im Breisgau;Sport;https://www.infront-bikes.com;;10859.0;;;;;;;;;;;;;;;
16804;Sureance UG (haftungsbeschränkt);2018-05-18;HRB 151634;Hamburg;Hamburg;Software;;;10877.0;;;;;;;;;;;;;;;
16805;TALOOB UG (haftungsbeschränkt);2018-05-18;HRB 196381 B;Charlottenburg (Berlin);Berlin;Personal;https://www.taloob.com;;10878.0;;;;;;;;;;;;;;;
16806;DIPLIK UG (haftungsbeschränkt);2018-05-17;HRB 196326 B;Charlottenburg (Berlin);Berlin;Software;http://diplik.com;;10882.0;;;;;;;;;;;;;;;
16807;Doingo UG (haftungsbeschränkt);2018-05-17;HRB 14151;Würzburg;Würzburg;Software;https://doingo.app;;10883.0;;;;;;;;;;;;;;;
16808;Ravage Games UG (haftungsbeschränkt);2018-05-17;HRB 151597;Hamburg;Hamburg;Gaming;https://ravagegames.com/;;10889.0;;;;;;;;;;;;;;;
16809;Scanbooster UG (haftungsbeschränkt);2018-05-17;HRB 765102;Stuttgart;Ebhausen;Medizin;https://scanbooster.com;;10891.0;;;;;;;;;;;;;;;
16810;Inno Real Technology UG (haftungsbeschränkt);2018-05-16;HRB 151565;Hamburg;Hamburg;Immobilien;https://www.innoreal.io/;;10900.0;;;;;;;;;;;;;;;
16811;Amerpus UG (haftungsbeschränkt);2018-05-15;HRB 32531;Augsburg;Augsburg;eCommerce;https://www.amerpus.com/;;10903.0;;;;;;;;;;;;;;;
16812;Localyze UG (haftungsbeschränkt);2018-05-15;HRB 154338;Hamburg;Hamburg;Personal;https://www.localyzeapp.com/;;10907.0;;;;;;;;;;;;;;;
16813;Neostorage UG (haftungsbeschränkt);2018-05-15;HRB 151544;Hamburg;Hamburg;eCommerce;https://neostorage.de/;https://www.linkedin.com/company/neostorage/;10908.0;;;;;;;;;;;;;;;
16814;CoPlannery UG (haftungsbeschränkt);2018-05-14;HRB 196214 B;Charlottenburg (Berlin);Potsdam;Immobilien;https://www.coplannery.com/;;10915.0;;;;;;;;;;;;;;;
16815;Livebird UG (haftungsbeschränkt);2018-05-14;HRB 196218 B;Charlottenburg (Berlin);Berlin;Software;https://livebird.co/;;10918.0;;;;;;;;;;;;;;;
16816;Tonsser UG (haftungsbeschränkt);2018-05-14;HRB 196149 B;Charlottenburg (Berlin);Berlin;Sport;http://www.tonsser.com/;;10920.0;;;;;;;;;;;;;;;
16817;AiBoT UG (haftungsbeschränkt);2018-05-11;HRB 151523;Hamburg;Hamburg;Finanzbereich;;;10922.0;;;;;;;;;;;;;;;
16818;Timbertraces UG (haftungsbeschränkt);2018-05-09;HRB 151508;Hamburg;Hamburg;eCommerce;https://timbertraces.de/;;10934.0;;;;;;;;;;;;;;;
16819;FLORORA UG (haftungsbeschränkt);2018-05-08;HRB 196139 B;Charlottenburg (Berlin);Berlin;eCommerce;https://florora.com/;;10936.0;;;;;;;;;;;;;;;
16820;Aira UG (haftungsbeschränkt);2018-05-07;HRB 34896;Leipzig;Leipzig;Finanzbereich;https://helloaira.com/;;10944.0;;;;;;;;;;;;;;;
16821;latentX technologies UG (haftungsbeschränkt);2018-05-07;HRB 196001 B;Charlottenburg (Berlin);Berlin;Software;;;10950.0;;;;;;;;;;;;;;;
16822;clickback UG (haftungsbeschränkt);2018-05-03;HRB 196031 B;Charlottenburg (Berlin);Berlin;Werbung;https://www.clickback.io;;10970.0;;;;;;;;;;;;;;;
16823;Scanningspray UG (haftungsbeschränkt);2018-05-03;HRB 29933;Dortmund;Recklinghausen;Industrie;https://aesub.com;;10976.0;;;;;;;;;;;;;;;
16824;Flying Potato Entertainment UG (haftungsbeschränkt);2018-04-30;HRB 195940 B;Charlottenburg (Berlin);Berlin;Gaming;http://www.flyingpotato.de/;;10987.0;;;;;;;;;;;;;;;
16825;DD Garment Solutions UG (haftungsbeschränkt);2018-04-25;HRB 240487;München;Gmund a.Tergernsee;Industrie;https://www.ddgarment.eu/en;;11022.0;;;;;;;;;;;;;;;
16826;Ilmfix UG (haftungsbeschränkt);2018-04-25;HRB 94306;Köln;Essen;Bildung;https://www.ilmfix.de;;11024.0;;;;;;;;;;;;;;;
16827;cm VARIO UG (haftungsbeschränkt);2018-04-24;HRB 205731;Hildesheim;Groß Schwülper;Bauwesen;https://www.cmvario.de;;11034.0;;;;;;;;;;;;;;;
16828;HexFourty UG (haftungsbeschränkt);2018-04-24;HRB 35067;Nürnberg;Nürnberg;Mobilität;https://hexfourty.com;;11040.0;;;;;;;;;;;;;;;
16829;KOMBRU UG (haftungsbeschränkt);2018-04-24;HRB 151291;Hamburg;Hamburg;Lebensmittel;https://www.kombru.de/;;11042.0;;;;;;;;;;;;;;;
16830;Lyricspiration UG (haftungsbeschränkt);2018-04-24;HRB 195751 B;Charlottenburg (Berlin);Berlin;Medien;;;11043.0;;;;;;;;;;;;;;;
16831;Finograd UG (haftungsbeschränkt);2018-04-23;HRB 195734 B;Charlottenburg (Berlin);Berlin;Finanzbereich;https://finograd.de;;11051.0;;;;;;;;;;;;;;;
16832;Let's Eat UG (haftungsbeschränkt);2018-04-23;HRB 195721 B;Charlottenburg (Berlin);Berlin;Lebensmittel;https://www.letseatmovement.com/;;11052.0;;;;;;;;;;;;;;;
16833;Inspektron UG (haftungsbeschränkt);2018-04-20;HRB 195646 B;Charlottenburg (Berlin);Berlin;Software;http://inspektron.de/;;11063.0;;;;;;;;;;;;;;;
16834;Mappa Software UG (haftungsbeschränkt);2018-04-20;HRB 195693 B;Charlottenburg (Berlin);Berlin;Software;https://www.mappa.pro/;;11067.0;;;;;;;;;;;;;;;
16835;Paper for Maker UG (haftungsbeschränkt);2018-04-20;HRB 17480;Coesfeld;Bocholt;Software;https://www.paperformaker.com/;;11068.0;;;;;;;;;;;;;;;
16836;Relok UG (haftungsbeschränkt);2018-04-20;HRB 195661 B;Charlottenburg (Berlin);Berlin;Bauwesen;http://www.relok.de/;;11071.0;;;;;;;;;;;;;;;
16837;Scan4Animal Handels- und Vertriebsgesellschaft UG (haftungsbeschränkt);2018-04-20;HRB 28927;Wuppertal;Wuppertal;eCommerce;https://www.scan4animal.com;;11072.0;;;;;;;;;;;;;;;
16838;Tool Box - Handwerkersoftware UG (haftungsbeschränkt);2018-04-20;HRB 195690 B;Charlottenburg (Berlin);Berlin;Bauwesen;https://tool-box.io/de/;;11076.0;;;;;;;;;;;;;;;
16839;DayMemo UG (haftungsbeschränkt);2018-04-19;HRB 26911;Traunstein;Rosenheim;Software;https://daymemo.com/;;11078.0;;;;;;;;;;;;;;;
16840;Rocket Propulsion Software+Engineering UG (haftungsbeschränkt);2018-04-19;HRB 14886;Siegburg;Neunkirchen-Seelscheid;Mobilität;http://www.rocket-propulsion.com;;11087.0;;;;;;;;;;;;;;;
16841;Elbdestille UG (haftungsbeschränkt);2018-04-18;HRB 151191;Hamburg;Hamburg;Lebensmittel;https://elbdestille.de/;;11093.0;;;;;;;;;;;;;;;
16842;Men.Care UG (haftungsbeschränkt);2018-04-18;HRB 240342;München;München;eCommerce;https://men.care;;11096.0;;;;;;;;;;;;;;;
16843;Nexality UG (haftungsbeschränkt);2018-04-18;HRB 83259;Düsseldorf;Düsseldorf;Sport;https://jointeam.de/;;11098.0;;;;;;;;;;;;;;;
16844;Schutz-Vital UG (haftungsbeschränkt);2018-04-18;HRB 17553;Kassel;Kassel;Lebensmittel;https://schutz-vital.de;https://www.linkedin.com/company/schutz-vital/;11101.0;;;;;;;;;;;;;;;
16845;Kornsortium Distillers UG (haftungsbeschränkt);2018-04-17;HRB 151173;Hamburg;Hamburg;Lebensmittel;https://krawall-korn.de/;;11107.0;;;;;;;;;;;;;;;
16846;DocMind Analytics UG (haftungsbeschränkt);2018-04-16;HRB 764748;Stuttgart;Tübingen;Medizin;;;11113.0;;;;;;;;;;;;;;;
16847;NovaGaming UG (haftungsbeschränkt);2018-04-16;HRB 42965;Bielefeld;Bielefeld;Gaming;;;11119.0;;;;;;;;;;;;;;;
16848;SonnyToys UG (haftungsbeschränkt);2018-04-16;HRB 514488;Jena;Sonneberg;Bildung;https://www.skyrmio.de;;11121.0;;;;;;;;;;;;;;;
16849;Talisman.id UG (haftungsbeschränkt);2018-04-16;HRB 205714;Hildesheim;Wagenhoff;Blockchain / Crypto;;;11125.0;;;;;;;;;;;;;;;
16850;Colour Your Day UG (haftungsbeschränkt);2018-04-12;HRB 195389 B;Charlottenburg (Berlin);Berlin;eCommerce;https://www.colouryourday.de;;11138.0;;;;;;;;;;;;;;;
16851;hibase UG (haftungsbeschränkt);2018-04-12;HRB 195397 B;Charlottenburg (Berlin);Berlin;Software;https://hibase.co;;11141.0;;;;;;;;;;;;;;;
16852;Scopegoat Interactive UG (haftungsbeschränkt);2018-04-12;HRB 11174;Landshut;Eichendorf;Gaming;https://www.scopegoat-interactive.com;;11148.0;;;;;;;;;;;;;;;
16853;bonnie + cloud UG (haftungsbeschränkt);2018-04-11;HRB 151096;Hamburg;Hamburg;Software;https://bonnie.cloud/;;11151.0;;;;;;;;;;;;;;;
16854;carryyygum UG (haftungsbeschränkt);2018-04-10;HRB 240154;München;Eichenau;Mobilität;https://www.carryyygum.com;;11162.0;;;;;;;;;;;;;;;
16855;Dacons UG (haftungsbeschränkt);2018-04-09;HRB 730161;Mannheim;Heidelberg;Software;https://www.dacons.net;;11178.0;;;;;;;;;;;;;;;
16856;LeadFollow Games UG (haftungsbeschränkt);2018-04-09;HRB 111474;Frankfurt am Main;Frankfurt am Main;Gaming;;;11180.0;;;;;;;;;;;;;;;
16857;SpotShot UG (haftungsbeschränkt);2018-04-09;HRB 195266 B;Charlottenburg (Berlin);Berlin;Werbung;http://www.spotshot.io;;11188.0;;;;;;;;;;;;;;;
16858;Eternitas Blockchain Applications UG (haftungsbeschränkt);2018-04-06;HRB 195186 B;Charlottenburg (Berlin);Berlin;Blockchain / Crypto;https://www.eternitas.io/;;11197.0;;;;;;;;;;;;;;;
16859;Zenoclaw UG (haftungsbeschränkt);2018-04-06;HRB 11048;Gütersloh;Rheda-Wiedenbrück;Gaming;https://www.zenoclaw.com;;11209.0;;;;;;;;;;;;;;;
